TestDataID,Rating
319,3.08398
320,4.47305
321,3.77728
322,3.71405
323,3.54735
324,3.63313
325,4.62549
326,4.05589
327,3.02782
328,2.59883
329,2.36494
330,3.39075
331,3.05243
332,3.33865
333,4.07086
334,3.68813
335,3.39372
336,2.91486
337,2.62946
338,2.3963
339,2.80001
340,3.13814
341,3.29112
342,1.76919
343,3.54578
344,3.02419
345,2.39972
346,2.89743
347,1.65452
348,3.23461
349,3.67572
350,2.79786
351,2.81239
352,3.23729
353,2.32058
354,3.30764
355,2.50355
356,3.5686
357,2.79372
358,2.10895
359,3.59431
360,2.85323
361,3.03672
362,3.55241
363,2.81119
364,2.29065
365,2.76741
366,2.82607
367,3.10914
368,2.94894
369,4.80397
370,4.50266
371,4.54483
372,4.83013
373,4.14465
374,3.93041
375,4.20234
376,4.10857
377,4.11864
378,4.3767
379,3.73135
380,3.57957
381,4.17735
382,3.35568
383,4.31235
384,3.21247
385,4.17082
386,3.67746
387,4.13852
388,3.19275
389,3.94912
390,3.97427
391,3.62531
392,3.17879
393,3.74002
394,3.93395
395,3.30463
396,2.98638
397,3.4972
398,3.39264
399,3.87017
400,3.67841
401,3.44984
402,3.35724
403,3.23817
404,3.46941
405,3.45076
406,3.67925
407,4.08654
408,4.074
409,3.46998
410,3.91769
411,3.70785
412,4.31154
413,4.04004
414,3.83222
415,3.66103
416,3.53206
417,3.56667
418,3.85557
419,3.87449
420,2.22424
421,3.49875
422,3.90702
423,3.94011
424,3.79628
425,4.35601
426,3.64169
427,3.8908
428,3.88291
429,4.08619
430,3.73217
431,3.61035
432,3.46502
433,3.24549
434,2.94086
435,3.13105
436,3.38095
437,2.99932
438,4.43349
439,3.43816
440,3.07479
441,3.48004
442,3.71697
443,3.8668
444,3.63836
445,3.48211
446,3.22494
447,3.93292
448,3.82233
449,3.67872
450,4.11877
451,3.43483
452,2.8974
453,3.21212
454,3.96009
455,3.21571
456,2.94818
457,3.3838
458,2.80543
459,3.94167
460,3.49267
461,3.47854
462,4.07092
463,3.31981
464,3.39403
465,3.90033
466,4.17527
467,2.68601
468,3.64207
469,3.96437
470,4.11655
471,3.52223
472,3.43623
473,3.38113
474,3.10994
475,3.14222
476,3.11976
477,3.44621
478,3.13306
479,3.36441
480,3.28803
481,3.4974
482,3.53374
483,4.29851
484,4.68277
485,5
486,3.95461
487,4.20299
488,4.31703
489,4.01865
490,3.16328
491,4.45408
492,3.70803
493,4.04536
494,4.02186
495,3.01983
496,3.50037
497,4.2293
498,2.42465
499,3.29839
500,4.02088
501,4.68664
502,4.17042
503,3.94126
504,3.83684
505,4.01819
506,3.90873
507,4.62971
508,4.11636
509,4.09791
510,3.67612
511,4.41767
512,4.25117
513,4.27062
514,3.88103
515,3.98313
516,3.91831
517,4.62947
518,3.89354
519,4.70671
520,3.43203
521,3.9429
522,4.07207
523,3.88676
524,3.60985
525,3.61693
526,3.64898
527,4.23792
528,4.50123
529,4.77588
530,4.05627
531,3.72641
532,4.68836
533,3.67752
534,4.59418
535,4.28711
536,3.42586
537,2.4919
538,4.21261
539,3.91278
540,3.70853
541,3.83598
542,4.07081
543,3.23681
544,2.49474
545,1.98558
546,3.21383
547,3.83257
548,2.99743
549,3.18346
550,2.53813
551,3.58345
552,2.15046
553,3.31245
554,1.68513
555,4.47489
556,2.86451
557,3.60668
558,3.76204
559,3.78965
560,3.96551
561,4.47869
562,2.91299
563,2.92928
564,3.65518
565,3.47544
566,3.65419
567,4.5326
568,3.62648
569,3.38649
570,3.92897
571,3.89732
572,3.55988
573,4.20416
574,2.92326
575,3.97026
576,3.79785
577,3.63114
578,3.78652
579,3.77051
580,3.20708
581,4.7187
582,3.93448
583,3.82199
584,3.63975
585,4.1631
586,4.0367
587,4.22693
588,3.46588
589,3.68865
590,3.86978
591,4.18747
592,4.64224
593,3.85561
594,3.39316
595,3.40903
596,5
597,4.11561
598,3.51537
599,3.78285
600,3.77111
601,4.56466
602,3.76414
603,3.6559
604,3.47071
605,2.64053
606,3.90849
607,4.39979
608,3.52368
609,3.50054
610,4.05671
611,4.57361
612,3.63082
613,3.8304
614,2.87711
615,2.55567
616,3.42324
617,3.03853
618,3.03533
619,2.90754
620,4.51381
621,2.71516
622,2.79577
623,2.87504
624,2.65979
625,3.0343
626,2.71141
627,3.57463
628,2.47219
629,3.5556
630,3.27411
631,2.7447
632,3.43875
633,2.63853
634,3.27177
635,2.4987
636,3.32259
637,3.55144
638,3.30243
639,2.84198
640,2.89665
641,2.79092
642,3.22785
643,2.71598
644,4.7583
645,4.92243
646,4.2307
647,4.22432
648,3.87492
649,2.60642
650,3.29447
651,2.99479
652,2.89015
653,2.97346
654,3.46868
655,3.46018
656,3.12848
657,3.82465
658,2.27421
659,2.30688
660,3.28123
661,3.9595
662,3.53176
663,3.44122
664,2.80036
665,3.95839
666,2.81213
667,3.085
668,3.20261
669,3.31624
670,3.05018
671,3.63739
672,3.47982
673,3.07619
674,2.87234
675,2.20641
676,2.5915
677,2.84364
678,2.78351
679,3.33898
680,2.6845
681,2.09564
682,2.65314
683,2.66161
684,3.35788
685,2.83643
686,2.89098
687,1.96404
688,2.13798
689,2.40113
690,2.23651
691,3.53923
692,3.40889
693,2.8752
694,3.70602
695,3.00155
696,2.95646
697,2.82693
698,3.15056
699,3.56752
700,4.41857
701,2.19162
702,2.98206
703,4.20967
704,3.38877
705,3.981
706,3.20918
707,4.46164
708,3.27931
709,3.69218
710,3.03417
711,3.59985
712,4.3315
713,4.17738
714,3.12966
715,3.19055
716,3.12514
717,2.1064
718,2.26698
719,3.28926
720,3.47402
721,3.97615
722,3.9534
723,3.58888
724,3.48415
725,3.71052
726,3.25415
727,3.24236
728,4.01118
729,3.15126
730,3.59842
731,3.71193
732,4.10069
733,4.0967
734,4.30148
735,5
736,4.55624
737,4.53663
738,4.51999
739,4.63002
740,4.26656
741,4.72193
742,3.64805
743,3.25199
744,5
745,3.77837
746,4.27374
747,5
748,3.3941
749,3.86777
750,4.51548
751,4.08964
752,3.91035
753,2.96943
754,4.49873
755,4.16381
756,4.36789
757,2.84236
758,4.23742
759,3.81918
760,4.71974
761,3.75181
762,3.40657
763,4.59122
764,4.38244
765,4.11474
766,4.72329
767,4.68699
768,2.69657
769,4.54117
770,4.67189
771,2.43795
772,4.66943
773,4.77858
774,4.67136
775,4.07835
776,4.87493
777,2.42934
778,4.27745
779,4.59135
780,4.46323
781,3.84619
782,2.45319
783,4.56399
784,3.95299
785,4.33585
786,4.7958
787,4.37922
788,5
789,4.93927
790,2.70745
791,3.38781
792,4.39424
793,5
794,4.93875
795,5
796,4.91537
797,5
798,3.99366
799,4.37023
800,4.29582
801,4.01857
802,3.88257
803,4.19086
804,3.91231
805,4.06223
806,3.45522
807,1.55118
808,4.36146
809,2.35738
810,3.82171
811,4.05069
812,2.17892
813,4.59207
814,4.81239
815,4.58316
816,4.15329
817,5
818,4.26242
819,3.33354
820,4.00483
821,4.51031
822,3.28196
823,4.06537
824,4.20433
825,4.54435
826,4.24818
827,3.0636
828,4.3899
829,4.15867
830,4.10341
831,2.30782
832,3.67818
833,4.35019
834,4.13042
835,2.95949
836,4.54512
837,3.2543
838,4.1993
839,4.36005
840,2.93382
841,4.33322
842,2.56163
843,3.9016
844,4.59355
845,4.17436
846,4.17927
847,4.13032
848,2.81878
849,2.40315
850,3.73657
851,4.18986
852,3.79101
853,4.79558
854,2.84102
855,5
856,5
857,4.84734
858,5
859,4.91512
860,3.14277
861,3.04295
862,3.84856
863,3.41497
864,3.75868
865,2.93713
866,3.6315
867,3.6949
868,3.64073
869,2.33717
870,3.64129
871,3.50955
872,3.98635
873,3.01723
874,3.54174
875,3.44985
876,3.49867
877,3.52472
878,3.31923
879,3.8784
880,3.55249
881,3.20409
882,3.47344
883,4.37478
884,3.83288
885,3.42566
886,3.6366
887,3.20969
888,3.68792
889,3.77494
890,3.58075
891,2.68968
892,3.42169
893,3.82677
894,3.09685
895,4.02752
896,4.10855
897,3.19639
898,2.56642
899,3.65138
900,4.1249
901,4.32112
902,4.2504
903,3.24542
904,3.34711
905,3.07215
906,4.14859
907,3.85054
908,4.33481
909,4.04203
910,3.32259
911,3.09666
912,3.92695
913,3.18559
914,3.53618
915,3.37863
916,2.5379
917,2.43382
918,3.24923
919,3.13444
920,3.18223
921,4.14275
922,4.32933
923,4.04064
924,3.94418
925,3.6484
926,3.8442
927,3.43246
928,2.67397
929,3.3347
930,3.46222
931,3.86731
932,3.55328
933,3.86146
934,2.60088
935,4.02566
936,3.81293
937,4.05135
938,4.00511
939,3.97567
940,3.60938
941,4.14947
942,3.10871
943,3.71002
944,3.85412
945,3.57975
946,3.05421
947,2.03402
948,2.49419
949,4.60406
950,2.12116
951,3.50582
952,4.02424
953,4.77101
954,4.74118
955,4.10012
956,4.58543
957,4.94492
958,4.69654
959,4.79778
960,4.58496
961,4.6304
962,4.19196
963,4.55766
964,4.97423
965,4.90307
966,4.37453
967,4.84759
968,4.26015
969,4.57435
970,4.2874
971,4.49919
972,4.14183
973,4.36654
974,4.92662
975,3.53257
976,4.22471
977,3.4637
978,3.35844
979,4.07831
980,3.4103
981,3.67617
982,3.87291
983,3.60814
984,3.30957
985,3.91703
986,2.65453
987,2.56362
988,3.79122
989,4.10365
990,4.13149
991,3.1313
992,3.70034
993,2.07557
994,1.81101
995,3.60404
996,3.32114
997,2.11357
998,3.53619
999,3.40542
1000,2.40064
1001,4.38822
1002,2.55549
1003,2.48666
1004,3.71031
1005,4.33026
1006,2.82779
1007,2.91595
1008,3.08502
1009,3.20719
1010,4.61529
1011,4.36342
1012,4.46763
1013,3.93535
1014,3.49731
1015,4.50608
1016,3.59742
1017,3.38694
1018,4.00764
1019,3.74923
1020,4.41182
1021,2.81229
1022,3.58112
1023,3.89885
1024,3.88115
1025,4.42384
1026,3.91799
1027,3.43706
1028,4.02913
1029,4.46781
1030,4.26683
1031,4.52937
1032,3.64244
1033,3.76051
1034,3.61384
1035,3.45816
1036,4.76469
1037,4.64768
1038,4.23107
1039,4.8975
1040,3.3849
1041,3.51043
1042,4.75208
1043,4.59772
1044,2.68922
1045,2.46958
1046,3.38834
1047,4.06668
1048,3.60683
1049,2.98553
1050,2.84057
1051,3.51493
1052,3.58989
1053,3.48187
1054,4.00545
1055,3.86919
1056,3.0604
1057,3.67788
1058,3.53257
1059,3.77137
1060,4.10112
1061,3.72503
1062,2.73551
1063,3.58928
1064,4.20434
1065,2.65105
1066,3.72517
1067,4.02419
1068,3.4821
1069,4.12979
1070,3.85841
1071,3.74965
1072,4.82645
1073,4.82139
1074,4.63737
1075,4.72207
1076,3.61894
1077,4.71479
1078,3.57758
1079,4.16827
1080,4.15521
1081,3.93401
1082,3.70769
1083,4.68709
1084,4.32732
1085,3.71494
1086,3.90851
1087,3.16618
1088,4.00546
1089,2.07388
1090,3.29935
1091,3.31588
1092,1.70568
1093,3.68372
1094,2.93682
1095,3.59666
1096,4.2552
1097,3.12629
1098,3.62153
1099,4.02932
1100,4.63001
1101,3.18407
1102,4.52571
1103,4.0057
1104,3.88969
1105,3.29248
1106,3.63423
1107,2.67741
1108,2.91664
1109,3.75519
1110,3.32499
1111,4.43528
1112,4.21779
1113,4.18081
1114,4.6631
1115,4.56697
1116,3.53266
1117,3.35176
1118,3.02042
1119,2.54946
1120,4.52938
1121,4.55259
1122,3.70069
1123,4.1337
1124,4.77497
1125,3.37489
1126,3.15554
1127,3.58905
1128,3.15835
1129,3.62231
1130,3.49448
1131,3.44069
1132,3.38406
1133,2.94902
1134,3.824
1135,3.464
1136,2.896
1137,3.88117
1138,3.81647
1139,2.96126
1140,3.92332
1141,3.2788
1142,3.32979
1143,3.21136
1144,3.57162
1145,3.36949
1146,3.55377
1147,3.83271
1148,3.13328
1149,3.54081
1150,3.28381
1151,2.8424
1152,3.52106
1153,4.04082
1154,3.39881
1155,4.52376
1156,4.56799
1157,4.79974
1158,2.62322
1159,3.14204
1160,3.3997
1161,2.00048
1162,3.61355
1163,2.15962
1164,3.31003
1165,2.81655
1166,2.31054
1167,2.95684
1168,2.13531
1169,3.5593
1170,2.86685
1171,2.51839
1172,3.30581
1173,1.90071
1174,2.15552
1175,2.36497
1176,1.79637
1177,2.20467
1178,3.05799
1179,2.71275
1180,3.70472
1181,3.08672
1182,3.24621
1183,2.71632
1184,2.98449
1185,4.16115
1186,2.55786
1187,2.43389
1188,2.89624
1189,3.16936
1190,2.8059
1191,2.94281
1192,3.09795
1193,3.58371
1194,1.64096
1195,3.85976
1196,4.25819
1197,3.52852
1198,2.92183
1199,3.49839
1200,1.62598
1201,2.87366
1202,1.42053
1203,2.58635
1204,2.97496
1205,3.07394
1206,2.91158
1207,3.5125
1208,4.02398
1209,3.08413
1210,3.11923
1211,3.85237
1212,3.79272
1213,3.72018
1214,3.51124
1215,3.68828
1216,3.53325
1217,3.42553
1218,4.17638
1219,3.78647
1220,4.18588
1221,2.84247
1222,3.97202
1223,3.97766
1224,3.86746
1225,4.06881
1226,3.48573
1227,3.59833
1228,3.71946
1229,3.48318
1230,3.5528
1231,3.74874
1232,4.40557
1233,4.21845
1234,4.53594
1235,4.67612
1236,4.61926
1237,3.99866
1238,4.14506
1239,4.65647
1240,4.86253
1241,4.29177
1242,3.72243
1243,4.73362
1244,3.79817
1245,3.97283
1246,4.35709
1247,4.70165
1248,4.50262
1249,4.39489
1250,4.60322
1251,4.34885
1252,3.28194
1253,3.84489
1254,3.87541
1255,3.68866
1256,3.33087
1257,2.77713
1258,2.69968
1259,2.97887
1260,3.39757
1261,3.45535
1262,3.00405
1263,3.29813
1264,2.37219
1265,2.93804
1266,3.27146
1267,2.49521
1268,3.55051
1269,3.40562
1270,4.98609
1271,4.29277
1272,4.67219
1273,4.89344
1274,4.49382
1275,3.98036
1276,3.82989
1277,5
1278,4.52079
1279,5
1280,4.76069
1281,4.29197
1282,2.72547
1283,3.23216
1284,3.86488
1285,4.12617
1286,2.88103
1287,3.16752
1288,2.64785
1289,2.57303
1290,3.17396
1291,2.28322
1292,3.19092
1293,3.12625
1294,3.98509
1295,4.53171
1296,4.88605
1297,4.38451
1298,4.25603
1299,4.63139
1300,4.26962
1301,2.94226
1302,3.91767
1303,4.12229
1304,4.19952
1305,4.67681
1306,2.48425
1307,4.85993
1308,3.71756
1309,3.06972
1310,4.13595
1311,4.32926
1312,4.79519
1313,3.79526
1314,4.83164
1315,3.78612
1316,4.42604
1317,4.84932
1318,4.12397
1319,3.65867
1320,3.53374
1321,3.91557
1322,3.68006
1323,3.83219
1324,3.84444
1325,4.65971
1326,4.12984
1327,4.07281
1328,3.69821
1329,3.52954
1330,3.65368
1331,3.58637
1332,3.68169
1333,3.9853
1334,3.50582
1335,3.08035
1336,4.09149
1337,3.91638
1338,4.06638
1339,3.84968
1340,3.89165
1341,4.03889
1342,2.39085
1343,4.09237
1344,3.52025
1345,3.82915
1346,3.92155
1347,3.12963
1348,4.44634
1349,3.41905
1350,2.44732
1351,2.59277
1352,2.44138
1353,5
1354,5
1355,4.19103
1356,3.74187
1357,3.77144
1358,4.66211
1359,4.56291
1360,3.9567
1361,1.22624
1362,4.86519
1363,4.05782
1364,4.05458
1365,4.82044
1366,4.76953
1367,4.79028
1368,4.84062
1369,3.86816
1370,3.53988
1371,3.19536
1372,3.21461
1373,3.74616
1374,3.19226
1375,3.80018
1376,3.27095
1377,3.75702
1378,3.76767
1379,3.26523
1380,4.05054
1381,4.22651
1382,3.93239
1383,4.28061
1384,2.51127
1385,3.23594
1386,3.82559
1387,3.83998
1388,3.83067
1389,3.95876
1390,3.84938
1391,2.79038
1392,2.73236
1393,3.54354
1394,3.57353
1395,4.45002
1396,3.58705
1397,2.7117
1398,4.36925
1399,4.36726
1400,3.89729
1401,3.22965
1402,3.1841
1403,3.53113
1404,4.1251
1405,3.61937
1406,3.04634
1407,2.70169
1408,3.51785
1409,3.51417
1410,3.3518
1411,2.04406
1412,3.10384
1413,3.36924
1414,2.99937
1415,3.61695
1416,3.20845
1417,2.54871
1418,3.05758
1419,3.57577
1420,3.58499
1421,3.35717
1422,2.52205
1423,3.45789
1424,3.21044
1425,2.72877
1426,3.20945
1427,3.64248
1428,3.66579
1429,3.36165
1430,3.32566
1431,3.28593
1432,3.33839
1433,3.48279
1434,3.07563
1435,3.54361
1436,3.71679
1437,3.15775
1438,3.04484
1439,3.00937
1440,3.30334
1441,4.72886
1442,3.08688
1443,3.73121
1444,4.19976
1445,3.45738
1446,3.34795
1447,3.47317
1448,3.71528
1449,2.97152
1450,3.7027
1451,3.11065
1452,3.41603
1453,3.29767
1454,3.43785
1455,3.7999
1456,3.78275
1457,3.46543
1458,3.93032
1459,4.90661
1460,3.76947
1461,4.4601
1462,3.64823
1463,3.27517
1464,3.90657
1465,3.41962
1466,3.3971
1467,3.85763
1468,3.64541
1469,4.17212
1470,4.7282
1471,3.67983
1472,3.14487
1473,4.02844
1474,3.77275
1475,3.86154
1476,3.90357
1477,3.94027
1478,4.29431
1479,3.73669
1480,3.18258
1481,3.44112
1482,3.02755
1483,3.3021
1484,3.4843
1485,3.44698
1486,3.11699
1487,3.60596
1488,4.02968
1489,2.96374
1490,3.41616
1491,3.72023
1492,2.63811
1493,3.58545
1494,3.89997
1495,4.77773
1496,4.06963
1497,4.49507
1498,4.2943
1499,3.91686
1500,4.0976
1501,4.45397
1502,4.82271
1503,4.80281
1504,3.6269
1505,4.29672
1506,2.40097
1507,3.27694
1508,2.66135
1509,2.64929
1510,3.24262
1511,2.79656
1512,3.71747
1513,2.90172
1514,3.52264
1515,3.69615
1516,3.62157
1517,3.71764
1518,3.72434
1519,3.73849
1520,3.95015
1521,2.08731
1522,3.19896
1523,2.41175
1524,3.62142
1525,3.6281
1526,4.05666
1527,3.96339
1528,3.31712
1529,3.57509
1530,3.58674
1531,2.47633
1532,3.16578
1533,3.79792
1534,3.61013
1535,3.33595
1536,3.40771
1537,2.80928
1538,2.04854
1539,3.40786
1540,3.08921
1541,2.9356
1542,2.71169
1543,3.11299
1544,1.94094
1545,3.26191
1546,3.05988
1547,2.53695
1548,3.75087
1549,3.2999
1550,3.33788
1551,3.62186
1552,4.58847
1553,3.30518
1554,3.3373
1555,3.54853
1556,3.65232
1557,3.55066
1558,3.54198
1559,3.11176
1560,2.60496
1561,3.55131
1562,3.36401
1563,4.17133
1564,3.96434
1565,3.13663
1566,2.81354
1567,3.11618
1568,4.18727
1569,3.15333
1570,3.25152
1571,4.07421
1572,4.07455
1573,4.23291
1574,4.97177
1575,4.50164
1576,4.4404
1577,3.8267
1578,4.26673
1579,2.9396
1580,4.54275
1581,4.07988
1582,4.26344
1583,4.57486
1584,4.23259
1585,3.7661
1586,4.53861
1587,3.99475
1588,3.96361
1589,3.32235
1590,3.8456
1591,3.76997
1592,3.44144
1593,3.25013
1594,3.70375
1595,3.75904
1596,4.08866
1597,3.55821
1598,3.86006
1599,3.31903
1600,3.71616
1601,3.71735
1602,3.99684
1603,4.01372
1604,4.7421
1605,2.94268
1606,3.76061
1607,4.12362
1608,3.50649
1609,4.66003
1610,3.51862
1611,3.32227
1612,3.44867
1613,4.66608
1614,4.34296
1615,3.70346
1616,3.88737
1617,4.14878
1618,4.19821
1619,4.93776
1620,3.01706
1621,3.49914
1622,4.03194
1623,3.28789
1624,4.12379
1625,4.41925
1626,4.60637
1627,4.60544
1628,4.45822
1629,4.73523
1630,4.65604
1631,4.8921
1632,4.99759
1633,4.35838
1634,4.44449
1635,4.70788
1636,3.88696
1637,4.31259
1638,4.77417
1639,5
1640,3.89508
1641,3.87937
1642,2.75689
1643,3.12662
1644,3.87819
1645,3.0295
1646,2.80962
1647,3.87913
1648,3.64485
1649,3.07146
1650,2.77506
1651,1.94861
1652,3.46097
1653,3.48864
1654,2.74952
1655,2.84436
1656,3.46006
1657,3.02209
1658,2.78932
1659,4.01705
1660,3.983
1661,4.01743
1662,3.76535
1663,2.44847
1664,3.979
1665,3.87028
1666,3.86723
1667,3.65182
1668,4.15119
1669,3.63611
1670,3.37847
1671,4.43631
1672,3.4152
1673,4.50731
1674,3.70589
1675,3.68712
1676,3.74634
1677,3.69923
1678,4.10853
1679,2.20042
1680,4.28826
1681,2.98901
1682,3.42899
1683,4.53375
1684,2.28169
1685,4.03007
1686,4.21736
1687,4.05064
1688,2.9356
1689,3.52978
1690,4.5443
1691,4.08134
1692,4.49644
1693,2.68415
1694,2.63471
1695,2.44329
1696,2.96675
1697,3.14397
1698,1.83637
1699,2.23659
1700,2.99887
1701,1.85659
1702,1.87281
1703,1.54928
1704,2.81363
1705,2.3121
1706,1.95135
1707,4.85054
1708,4.73478
1709,3.456
1710,3.87484
1711,1.59975
1712,2.69627
1713,2.27595
1714,3.1364
1715,2.31927
1716,3.49036
1717,2.7678
1718,3.67508
1719,2.62279
1720,3.65808
1721,4.10477
1722,2.6654
1723,2.33297
1724,3.5947
1725,1.20915
1726,2.406
1727,2.895
1728,4.7887
1729,3.24978
1730,2.16239
1731,3.51061
1732,2.61208
1733,2.99923
1734,2.96907
1735,1.92826
1736,3.01462
1737,2.89133
1738,2.83844
1739,3.7245
1740,3.02617
1741,2.22917
1742,2.44531
1743,2.54841
1744,1.75665
1745,2.47946
1746,2.62384
1747,2.29383
1748,3.20111
1749,3.62631
1750,2.88873
1751,3.3918
1752,3.92341
1753,3.80836
1754,2.59001
1755,2.96164
1756,4.21383
1757,3.38559
1758,3.52836
1759,3.48492
1760,3.71239
1761,3.32197
1762,3.78954
1763,3.86278
1764,3.22137
1765,4.00972
1766,3.01588
1767,4.09564
1768,2.96399
1769,3.50818
1770,3.15809
1771,3.75787
1772,3.5759
1773,4.03431
1774,3.52561
1775,4.01347
1776,3.6913
1777,3.98291
1778,3.50999
1779,3.60014
1780,4.79913
1781,4.81485
1782,4.67644
1783,4.32639
1784,4.31627
1785,4.77569
1786,5
1787,3.48524
1788,4.07125
1789,3.87403
1790,3.57563
1791,3.94508
1792,4.13656
1793,3.22382
1794,3.2753
1795,3.84096
1796,3.8874
1797,4.12144
1798,3.91183
1799,4.21718
1800,3.56809
1801,3.4851
1802,3.27435
1803,3.47604
1804,3.89944
1805,2.95651
1806,3.94421
1807,4.22907
1808,3.54266
1809,3.36369
1810,3.95658
1811,4.38461
1812,3.96679
1813,3.55702
1814,3.57182
1815,4.10333
1816,3.31
1817,3.44484
1818,3.1693
1819,2.93886
1820,3.21873
1821,3.53517
1822,3.48207
1823,4.1337
1824,3.56176
1825,3.37025
1826,3.05386
1827,3.76085
1828,4.10631
1829,3.80884
1830,3.19551
1831,3.87179
1832,4.44983
1833,3.5072
1834,3.10201
1835,3.33782
1836,3.30694
1837,3.09679
1838,2.33137
1839,3.0162
1840,4.03842
1841,4.5235
1842,4.08344
1843,4.24989
1844,4.357
1845,4.4641
1846,4.07089
1847,4.22069
1848,3.52034
1849,3.65143
1850,3.62318
1851,3.73697
1852,3.96083
1853,2.33986
1854,4.14698
1855,4.23974
1856,3.45236
1857,4.26768
1858,3.00192
1859,4.18044
1860,3.49126
1861,3.8833
1862,4.09844
1863,3.91541
1864,4.18779
1865,4.14851
1866,4.08877
1867,4.31896
1868,3.89209
1869,3.58605
1870,3.71746
1871,3.12567
1872,4.18821
1873,3.94747
1874,4.13185
1875,4.24252
1876,4.27949
1877,3.86011
1878,4.36961
1879,4.06298
1880,3.87774
1881,3.6033
